axial_bin_id,angle_bin_id,axial_bin,angle_bin_deg,peak_inward_depth,mean_inward_depth,min_deviation,point_count
27,21,0.12561733312599802,-73.0662746386906,0.0,0.0,0.025461476460492682,6
26,21,-0.11599302948407608,-73.06358884388813,0.0,0.0,0.024348556066478122,6
25,21,-0.31733585711861834,-73.06135893027913,0.0,0.0,0.023556444985152747,4
24,21,-0.518678706602576,-73.05911503139704,0.0,0.0,0.022300279965414727,6
23,21,-0.7602901678289937,-73.05642082699532,0.0,0.0,0.020858165713074306,6
22,21,-1.0019008149113537,-73.05375065071716,0.0,0.0,0.01850845873829743,6
21,21,-1.2032443644203463,-73.05162206525227,0.0,0.0,0.015220293315153177,4
20,21,-1.4045894010796864,-73.0496503714106,0.0,0.0,0.0034960602345021075,6
19,21,-1.6462070123258625,-73.04781186195993,0.022563172008972843,0.010866082218177142,-0.022563172008972843,6
18,21,-1.8878285872164629,-73.04656965285524,0.06183478284009225,0.04501540338126686,-0.06183478284009225,6
17,21,-2.0891810259341357,-73.04560774625836,0.08648442213324814,0.07622137895818248,-0.08648442213324814,4
16,21,-2.290529292945274,-73.04387897930711,0.1013317980105154,0.09373281304325469,-0.1013317980105154,6
15,21,-2.532137500077274,-73.04040151109349,0.09810536177811768,0.08521908415279832,-0.09810536177811768,6
14,21,-2.733470704050219,-73.03672545438799,0.06861475613994983,0.05846073798666257,-0.06861475613994983,4
13,21,-2.934802792317606,-73.03317058617621,0.04222535764312407,0.028310422060184193,-0.04222535764312407,6
12,21,-3.176405382787673,-73.02947511507303,0.010250072700123236,0.003717134678516217,-0.010250072700123236,6
11,21,-3.418012503004792,-73.02630821441984,0.0,0.0,0.006189126466901063,6
10,21,-3.6193537960739817,-73.02388788658533,0.0,0.0,0.012088163191793844,4
9,21,-3.8206948493980253,-73.02153768506504,0.0,0.0,0.013527434749211253,6
8,21,-4.062305519527731,-73.01872514691853,0.0,0.0,0.01466331723649017,6
7,21,-4.263647745395234,-73.01638436836859,0.0,0.0,0.015663537047370668,4
6,21,-4.464989929135473,-73.01406035858872,0.0,0.0,0.01641309935556301,6
5,21,-4.706599497135721,-73.01125154254625,0.0,0.0,0.017684652553088376,6
4,21,-4.948210013834457,-73.0084623841092,0.0,0.0,0.019115268536790908,6
3,21,-5.1495520801852575,-73.00614411566514,0.0,0.0,0.020673967526238513,4
2,21,-5.350894123843319,-73.00382893718879,0.0,0.0,0.0217672867110682,6
1,21,-5.592503892770064,-73.0010665802247,0.0,0.0,0.023461654477683225,6
0,21,-5.83411398844077,-72.99829942337387,0.0,0.0,0.025185434929109074,6
53,22,5.843751289276922,-68.1300165936763,0.0,0.0,0.013347123333581457,9
52,22,5.6021409266367,-68.12750471747758,0.0,0.0,0.014384088606956946,9
51,22,5.360530919273128,-68.12500711331406,0.0,0.0,0.015477914675633309,9
50,22,5.159188703431415,-68.12292040737482,0.0,0.0,0.01660707571631781,6
49,22,4.957846496306377,-68.12083113712976,0.0,0.0,0.017370883823380923,9
48,22,4.716235853017157,-68.11833066640082,0.0,0.0,0.018514363825607005,9
47,22,4.474626209469161,-68.11584757309885,0.0,0.0,0.019638657000156656,9
46,22,4.273284002012718,-68.11376558937404,0.0,0.0,0.020722132968599705,6
45,22,4.071941785281615,-68.11170078975519,0.0,0.0,0.021412131152351743,9
44,22,3.830331108465301,-68.10923842826611,0.0,0.0,0.02238148606669499,9
43,22,3.6289898599236836,-68.107173958778,0.0,0.0,0.02325773538258391,6
42,22,3.4276475890750566,-68.1051384600211,0.0,0.0,0.023781625312264354,9
41,22,3.186036832515155,-68.10269376595396,0.0,0.0,0.02446536797448917,9
40,22,2.9444260351389993,-68.10027568940198,0.0,0.0,0.02501397115164672,9
39,22,2.743084170755859,-68.09827544732671,0.0,0.0,0.02541748188106452,6
38,22,2.54174227034946,-68.09627704377387,0.0,0.0,0.02560204708924363,9
37,22,2.300131343538897,-68.09390944805692,0.0,0.0,0.025745937197931057,9
36,22,2.0585203630007616,-68.09153037690393,0.0,0.0,0.025629879252026755,9
35,22,1.857178338211867,-68.08958566566137,0.0,0.0,0.02545988911592756,6
34,22,1.6558362724932134,-68.08762607192868,0.0,0.0,0.025076413499323436,9
33,22,1.4142251450387033,-68.085298835477,0.0,0.0,0.024547034887985597,9
32,22,1.2128824994750387,-68.08335828488451,0.0,0.0,0.024118743854779523,6
31,22,1.0115398167110543,-68.0814407675674,0.0,0.0,0.0233726928414576,9
30,22,0.7699295559871476,-68.07914026154387,0.0,0.0,0.0225169859293034,9
29,22,0.5283182534517644,-68.07684119558537,0.0,0.0,0.02156989874907811,9
28,22,0.32697547440022945,-68.0749160773058,0.0,0.0,0.020899451746804076,6
27,22,0.12563267317899124,-68.07302388797088,0.0,0.0,0.019849005498384087,9
26,22,-0.11597770845753572,-68.07073093568638,0.0,0.0,0.01876678002046195,9
25,22,-0.3173205386399898,-68.06883173341683,0.0,0.0,0.01803856198146192,6
24,22,-0.5186633777010239,-68.06690847892217,0.0,0.0,0.016938875168807876,9
23,22,-0.7602748165964484,-68.06461234237483,0.0,0.0,0.015704859165486584,9
22,22,-1.0018854616489943,-68.06233563873155,0.0,0.0,0.013517333225958272,9
21,22,-1.2032291032570628,-68.06055891328216,0.0,0.0,0.010154195190637538,6
20,22,-1.404574529080195,-68.05906030480409,0.0024830630372892903,0.00035647473492956335,-0.0024830630372892903,9
19,22,-1.646193331868042,-68.05795954417664,0.031189182653387548,0.01812878192329744,-0.031189182653387548,9
17,22,-2.08917145294665,-68.05783358537933,0.1020295175728605,0.09226861969445617,-0.1020295175728605,6
18,22,-1.8878170448270144,-68.05777840706281,0.07472229454770318,0.05684431535549618,-0.07472229454770318,9
15,22,-2.532128267527901,-68.05350375808264,0.11437979150612054,0.10181381945315497,-0.11437979150612054,9
14,22,-2.7334595660214465,-68.04953465564215,0.08079911566393316,0.07080027589259914,-0.08079911566393316,6
13,22,-2.9347895355738802,-68.0456533056895,0.05088977163910102,0.03593821633038882,-0.05088977163910102,9
12,22,-3.1763903178550166,-68.0418528590477,0.01462847137734502,0.0064628273464156045,-0.01462847137734502,9
11,22,-3.417996583837507,-68.03887016625217,0.0,0.0,0.004108164466373521,9
10,22,-3.619337601157559,-68.03670997346259,0.0,0.0,0.01091824407239017,6
9,22,-3.8206785567284687,-68.0346664183531,0.0,0.0,0.01260473540397078,9
8,22,-4.062289179583031,-68.03223994213879,0.0,0.0,0.013899153494884575,9
7,22,-4.263631389084058,-68.030220279181,0.0,0.0,0.01493750288734741,6
6,22,-4.464973570481461,-68.02821074133703,0.0,0.0,0.015663784607276354,9
5,22,-4.706583150533266,-68.02580551512405,0.0,0.0,0.016836872718090645,9
4,22,-4.948193694958033,-68.02339289077631,0.0,0.0,0.01809281492727488,9
3,22,-5.149535795329096,-68.02138883302906,0.0,0.0,0.01941008559317814,6
2,22,-5.350877883064033,-68.01938822124652,0.0,0.0,0.02030776176700455,9
1,22,-5.592487715026293,-68.01700247449646,0.0,0.0,0.02166443046507227,9
0,22,-5.834097883270536,-68.01460757196946,0.0,0.0,0.023008103991838502,9
16,22,-2.2790147148181985,-67.77285503420663,0.11817022617160289,0.11199144632115594,-0.11817022617160289,7
41,23,3.186048226470454,-64.10341472390324,0.0,0.0,0.023970214253970723,3
40,23,2.924304318221817,-63.60127109599214,0.0,0.0,0.023805822538686683,4
42,23,3.4437684213163124,-63.30561867475094,0.0,0.0,0.02291576781754945,5
53,23,5.84376467367447,-63.12633074453794,0.0,0.0,0.01129220137630782,6
52,23,5.602154460629362,-63.12420638343354,0.0,0.0,0.012659398724382043,6
51,23,5.360544590260698,-63.12208786689198,0.0,0.0,0.014054774319943175,6
50,23,5.159202476304313,-63.12032934485316,0.0,0.0,0.015447916082193536,4
49,23,4.957860356305166,-63.11854510904387,0.0,0.0,0.01636236406336644,6
48,23,4.716249796907236,-63.1164496926604,0.0,0.0,0.017690211485466345,6
47,23,4.4746402121797315,-63.114352563688804,0.0,0.0,0.0189406506292219,6
46,23,4.27329803361654,-63.11261771659831,0.0,0.0,0.020089975790675285,4
45,23,4.071955824949246,-63.11090672889609,0.0,0.0,0.020787898960810902,6
44,23,3.8303451331828504,-63.10885777108231,0.0,0.0,0.021718046639634392,6
43,23,3.629003851657581,-63.10716540654016,0.0,0.0,0.02249207665115127,4
39,23,2.743097817967439,-63.09988754611257,0.0,0.0,0.023821985605308904,4
38,23,2.541755804627378,-63.09826153494683,0.0,0.0,0.02369414214731702,6
37,23,2.3001447331007774,-63.09633457741902,0.0,0.0,0.02338959412963837,6
36,23,2.058533601347578,-63.09441177253698,0.0,0.0,0.022919518798777294,6
35,23,1.857191449359619,-63.09281809197422,0.0,0.0,0.022520564117958997,4
34,23,1.6558492583673248,-63.09125119968278,0.0,0.0,0.021805785120528776,6
33,23,1.4142379868802102,-63.08935912446881,0.0,0.0,0.0209688884520437,6
32,23,1.2128952295033484,-63.087789843075996,0.0,0.0,0.020354291450118134,4
31,23,1.0115524459051564,-63.086233525445586,0.0,0.0,0.019362629716912383,6
30,23,0.7699420804955284,-63.08436556043254,0.0,0.0,0.018310558891401763,6
29,23,0.5283306945250549,-63.08249972427157,0.0,0.0,0.017223137714934444,6
28,23,0.32698786353478554,-63.080938593683115,0.0,0.0,0.01649089538106152,4
27,23,0.12564502938966185,-63.07937382184559,0.0,0.0,0.015400356760135181,6
26,23,-0.11596536839946357,-63.07749202994558,0.0,0.0,0.014342935058506368,6
25,23,-0.3173081923005879,-63.075931488704924,0.0,0.0,0.013665696924317294,4
24,23,-0.5186510056877546,-63.07436032726017,0.0,0.0,0.01269327697374012,6
23,23,-0.7602623923744251,-63.07246990267449,0.0,0.0,0.01165238995342699,6
22,23,-1.0018729685077274,-63.07060422419909,0.0,0.0,0.009756620261781923,6
21,23,-1.2032165562952208,-63.06918060757168,0.0,0.0,0.006704852909027559,4
17,23,-2.089159535166808,-63.06896822633572,0.1018781962616504,0.09433631999985537,-0.1018781962616504,4
16,23,-2.290508944432477,-63.06858694215854,0.11765772179052869,0.11354452029752504,-0.11765772179052869,6
18,23,-1.8878048693499736,-63.06818949274148,0.0750053591008708,0.059563731836464164,-0.0750053591008708,6
20,23,-1.40456197133794,-63.068075983114305,0.005068032698983704,0.0015007843166623402,-0.005068032698983704,6
19,23,-1.6461808828769884,-63.06756125674917,0.03214933619667115,0.021584123112603715,-0.03214933619667115,6
15,23,-2.5321161842581743,-63.065567854291764,0.11385523613317594,0.10303896780417747,-0.11385523613317594,6
14,23,-2.7334470343105597,-63.061591767809404,0.08050240958435095,0.07196328632310206,-0.08050240958435095,4
13,23,-2.9347765227521716,-63.05761053052921,0.050840706669363134,0.03709663803496279,-0.050840706669363134,6
12,23,-3.1763768736204274,-63.053898744827784,0.014861253608564828,0.007409280165443695,-0.014861253608564828,6
11,23,-3.4179828982670255,-63.05115079302641,0.0,0.0,0.003565920062208794,6
10,23,-3.6193238075582688,-63.04928603638341,0.0,0.0,0.010262928673540173,4
9,23,-3.820664702510007,-63.04756042001207,0.0,0.0,0.011982639805370954,6
8,23,-4.062275284398035,-63.045537919854446,0.0,0.0,0.013341825429710297,6
7,23,-4.263617480185313,-63.04384102510043,0.0,0.0,0.014401304550618055,4
6,23,-4.464959667047943,-63.04218412559823,0.0,0.0,0.015108195435744709,6
5,23,-4.706569275575865,-63.04018069226034,0.0,0.0,0.016200323969617902,6
4,23,-4.948179872715994,-63.03818393040783,0.0,0.0,0.017315691386150855,6
3,23,-5.149522033387569,-63.03651621218297,0.0,0.0,0.018436468419294916,4
2,23,-5.3508641960247845,-63.03485798097586,0.0,0.0,0.019176009808757555,6
1,23,-5.592474133008054,-63.03286520065672,0.0,0.0,0.020260084539761913,6
0,23,-5.834084419972339,-63.03086753410517,0.0,0.0,0.021295864470961656,6
53,24,5.8437748722802,-58.12167981764791,0.0,0.0,0.0076208569204317955,9
52,24,5.602164801022947,-58.1199501396248,0.0,0.0,0.009378080471802552,9
51,24,5.360555060138498,-58.1182208927384,0.0,0.0,0.01113169886202059,9
50,24,5.159213042321347,-58.11678631204318,0.0,0.0,0.012838446472857146,6
49,24,4.957871003881688,-58.115377063855966,0.0,0.0,0.013930976170216325,9
48,24,4.7162605228311625,-58.11368531301875,0.0,0.0,0.015475748750388152,9
47,24,4.474650992131064,-58.11201018993943,0.0,0.0,0.016876300475949457,9
46,24,4.273308839294506,-58.110632580581246,0.0,0.0,0.018101842587191164,6
45,24,4.0719666368367715,-58.10927810603803,0.0,0.0,0.01880968499202862,9
44,24,3.830355928476823,-58.107680685984825,0.0,0.0,0.01969380556072553,9
43,24,3.629014613771633,-58.106338714031956,0.0,0.0,0.02034744501260566,6
42,24,3.508209197966558,-58.105559517986705,0.0,0.0,0.020651184141421974,3
39,24,2.7431082439795396,-58.10074560318935,0.0,0.0,0.020575656305706347,6
38,24,2.541766121771653,-58.09950083796062,0.0,0.0,0.020063585214582402,9
37,24,2.300154910764684,-58.09803050592471,0.0,0.0,0.019355142947510617,9
36,24,2.058543633926359,-58.09658297520687,0.0,0.0,0.018473078124594422,9
35,24,1.8572013598962311,-58.09538715812332,0.0,0.0,0.017802198430126315,6
34,24,1.6558590491991174,-58.09418344599484,0.0,0.0,0.01669520403477376,9
33,24,1.414247640386533,-58.092765346494694,0.0,0.0,0.01549473859937922,9
32,24,1.2129047767011165,-58.09156774733731,0.0,0.0,0.014658835912652157,6
31,24,1.0115618976023444,-58.09038989382618,0.0,0.0,0.013377661912053695,9
30,24,0.7699514335626276,-58.088969491568186,0.0,0.0,0.012092882480793654,9
29,24,0.5283399697373029,-58.087559668160196,0.0,0.0,0.010838335896811047,9
28,24,0.32699709108924896,-58.08636173714431,0.0,0.0,0.01003488409411546,6
27,24,0.12565422713867747,-58.085172510595534,0.0,0.0,0.008897102886853303,9
26,24,-0.11595618345405875,-58.08373115837436,0.0,0.0,0.007867215561712881,9
25,24,-0.3172989987865659,-58.08251621896511,0.0,0.0,0.007250421963646558,6
24,24,-0.5186417844814684,-58.081293405327706,0.0,0.0,0.006432431858642951,9
23,24,-0.7602531118519482,-58.07981962771584,0.0,0.0,0.005651055489951484,9
22,24,-1.0018635766246786,-58.07837197971359,0.0,0.0,0.004296386843427702,9
17,24,-2.0891446346170146,-58.07827464826988,0.09382374691567119,0.08112819396295247,-0.09382374691567119,6
16,24,-2.290493010224808,-58.078225069361075,0.10779140585626323,0.09697578830673025,-0.10779140585626323,9
21,24,-1.2032069717676095,-58.077282630781305,0.0,0.0,0.0020637336164938125,6
18,24,-1.8877917421032602,-58.0772469778434,0.06969510555183578,0.052171443914343946,-0.06969510555183578,9
20,24,-1.4045519328318865,-58.0764993744731,0.006761462972618593,0.002753017475921296,-0.006761462972618593,9
19,24,-1.646169692076054,-58.076340612886106,0.031176903338996698,0.020543316030175132,-0.031176903338996698,9
15,24,-2.5321006151470424,-58.075726619931075,0.10423781407289678,0.08776019246709275,-0.10423781407289678,9
14,24,-2.7334328390999594,-58.07220798979316,0.07370785481898945,0.06130471256018675,-0.07370785481898945,6
13,24,-2.934763885406715,-58.0686756371347,0.04663250615725745,0.03166622854149513,-0.04663250615725745,9
12,24,-3.1763655280525267,-58.06536188096173,0.013745981875643243,0.006335774696537418,-0.013745981875643243,9
11,24,-3.417972096783158,-58.06303215939258,0.0,0.0,0.0029873656546431926,9
10,24,-3.6193131279710147,-58.06151284586836,0.0,0.0,0.008532158892237685,6
9,24,-3.8206540251722987,-58.06012632516797,0.0,0.0,0.010093435721768906,9
8,24,-4.062264584753469,-58.05853229844318,0.0,0.0,0.011454620367071233,9
7,24,-4.263606771136613,-58.05719816826153,0.0,0.0,0.012529581798980671,6
6,24,-4.464948965390128,-58.05588192581032,0.0,0.0,0.013213029059106263,9
5,24,-4.706558604400088,-58.054289592260176,0.0,0.0,0.014208111478423713,9
4,24,-4.948169254956726,-58.05271364468014,0.0,0.0,0.01515632317628246,9
3,24,-5.1495114760873895,-58.05140449667913,0.0,0.0,0.016045459285354835,6
2,24,-5.350853713351297,-58.050093985227214,0.0,0.0,0.016597721461036108,9
1,24,-5.592463754647898,-58.04854590742351,0.0,0.0,0.017358719195303407,9
0,24,-5.834074158749711,-58.04697578933959,0.0,0.0,0.01803040883796736,9
53,25,5.843782154948798,-53.11620065606578,0.0,0.0,0.004719086074510215,6
52,25,5.602172169645674,-53.11489983763994,0.0,0.0,0.00657902363125229,6
51,25,5.360562507672353,-53.11360009770027,0.0,0.0,0.00842554208966051,6
50,25,5.159220548645649,-53.11252236784793,0.0,0.0,0.010214877501668718,4
49,25,4.957878560354736,-53.11148263656519,0.0,0.0,0.01135546577824098,6
48,25,4.716268127815666,-53.11023810088432,0.0,0.0,0.012956935597799535,6
47,25,4.4746586310635985,-53.10898207671631,0.0,0.0,0.014397202536754139,6
46,25,4.273316495322805,-53.10798163239191,0.0,0.0,0.015644604649963756,4
45,25,4.07197429783216,-53.107002013792304,0.0,0.0,0.016355523130399674,6
44,25,3.8303635812037005,-53.10584318766058,0.0,0.0,0.01722666801342354,6
43,25,3.6290222479318515,-53.10490485787934,0.0,0.0,0.01784995594885197,4
39,25,2.743115681705641,-53.10095134529997,0.0,0.0,0.017793239876828015,4
38,25,2.541773494896265,-53.10008938799448,0.0,0.0,0.017181105217631276,6
37,25,2.300162200934867,-53.099093682827686,0.0,0.0,0.016368124189414135,6
36,25,2.05855083748281,-53.09809195483191,0.0,0.0,0.015378503634718377,6
35,25,1.8572084905509036,-53.09727841052501,0.0,0.0,0.014638155029410904,4
34,25,1.6558661080152877,-53.09646620932538,0.0,0.0,0.013429094834268018,6
33,25,1.4142546164652066,-53.095502195090404,0.0,0.0,0.0121338200404989,6
32,25,1.2129116884893336,-53.09471742310048,0.0,0.0,0.011241828373397378,4
31,25,1.0115687515108414,-53.09390824757671,0.0,0.0,0.009885335043735899,6
30,25,0.7699582270565567,-53.092954671700916,0.0,0.0,0.00854085768018853,6
29,25,0.5283467152325141,-53.09197593928814,0.0,0.0,0.007243391337974692,6
28,25,0.32700380632030823,-53.09118976112876,0.0,0.0,0.0064205997363585565,4
27,25,0.12566092320835268,-53.09035529514377,0.0,0.0,0.005271970967891337,6
26,25,-0.11594949711631551,-53.089347503715665,0.0,0.0,0.004249550334206931,6
25,25,-0.3172923091815895,-53.08851721734267,0.0,0.0,0.0036496204315618064,4
24,25,-0.5186350796435232,-53.08767371989444,0.0,0.0,0.0028752323166251204,6
23,25,-0.7602463684061315,-53.086648463605854,0.0,0.0,0.002186884777243492,6
16,25,-2.2904758771199023,-53.086173908979724,0.07848403451698949,0.07177908042540604,-0.07848403451698949,6
17,25,-2.0891291139701678,-53.08612973917806,0.06890026149721551,0.06055365019801093,-0.06890026149721551,4
22,25,-1.0018567309727797,-53.0856193770688,0.0,0.0,0.001135258995930477,6
18,25,-1.887779079424994,-53.08520196387661,0.05191427068899268,0.039806021557678185,-0.05191427068899268,6
21,25,-1.2031998889717817,-53.084855346956545,0.0005176671212169248,0.0001294167803042312,-0.0005176671212169248,4
19,25,-1.6461601422206575,-53.08435484177355,0.024731682161255097,0.017121386229736208,-0.024731682161255097,6
15,25,-2.5320842448739693,-53.08434484923138,0.07581335924501442,0.06478224050529684,-0.07581335924501442,6
20,25,-1.4045441874362259,-53.08433655979172,0.007004339319948372,0.004076404121644006,-0.007004339319948372,6
14,25,-2.7334188990201227,-53.08167969572561,0.05360391070284831,0.04534099029819083,-0.05360391070284831,4
13,25,-2.934752676189088,-53.078916417305685,0.03399352607545458,0.023583185851601463,-0.03399352607545458,6
12,25,-3.1763566112475203,-53.076316498871904,0.010088081071990884,0.004876881294728168,-0.010088081071990884,6
11,25,-3.4179641951860806,-53.074533115383396,0.0,0.0,0.001978446273875778,6
10,25,-3.619305498580106,-53.07339231238859,0.0,0.0,0.00639467398636262,4
9,25,-3.820646448956016,-53.07237002550261,0.0,0.0,0.007753132388751083,6
8,25,-4.062257007888394,-53.07121420907533,0.0,0.0,0.009055362038145387,6
7,25,-4.2635991888299625,-53.07023718705635,0.0,0.0,0.0101259613709751,4
6,25,-4.46494138614465,-53.06929109653303,0.0,0.0,0.010803471099796957,6
5,25,-4.7065510411083,-53.0681277683914,0.0,0.0,0.011773647150422728,6
4,25,-4.948161721277679,-53.06699184477535,0.0,0.0,0.012679797896830602,6
3,25,-5.149503976390022,-53.066039517152575,0.0,0.0,0.013508154906571312,4
2,25,-5.350846256204714,-53.06509776151923,0.0,0.0,0.014011832294486992,6
1,25,-5.592456357015046,-53.063983921423095,0.0,0.0,0.014689160233397058,6
0,25,-5.83406682851562,-53.062859206653734,0.0,0.0,0.01526685333719835,6
42,25,3.4813715436364157,-52.770768548084426,0.0,0.0,0.01812339840457733,3
40,25,2.8639219066604387,-52.10138305760972,0.0,0.0,0.01807751902908772,1
53,26,5.843784995984133,-50.11250952947308,0.0,0.0,0.003133638026044161,3
29,26,0.5283495379068088,-50.094267475444724,0.0,0.0,0.005732309254243728,3
28,26,0.3270066240796349,-50.09370946437281,0.0,0.0,0.004911573140051195,2
27,26,0.1256637368709719,-50.0930937513698,0.0,0.0,0.0037652938468778485,3
26,26,-0.11594668778577862,-50.09240414370985,0.0,0.0,0.002742569486169355,3
25,26,-0.31728950253919935,-50.09178096743776,0.0,0.0,0.00214116183491575,2
24,26,-0.5186322744163939,-50.09115365845373,0.0,0.0,0.0013668315529621333,3
23,26,-0.7602435588458745,-50.090405327975134,0.0,0.0,0.0006912172425839191,3
10,26,-3.619302583869089,-50.08035103632763,0.0,0.0,0.0049597294906006395,2
9,26,-3.8206435841505697,-50.079574674186176,0.0,0.0,0.0062038547834616375,3
8,26,-4.062254153285148,-50.078664933690256,0.0,0.0,0.007461737460347728,3
7,26,-4.263596332987898,-50.0779027296532,0.0,0.0,0.008527181885142787,2
6,26,-4.464938527904668,-50.07718103424535,0.0,0.0,0.009204870441979263,3
52,26,5.569961189876703,-48.90987508587926,0.0,0.0,0.002602426339613273,5
11,26,-3.3949496496913483,-48.37077478166673,0.0013574346920450786,0.0002208474073531435,-0.0013574346920450786,7
5,26,-4.729557888860748,-48.36652474486508,0.0,0.0,0.006609510843095356,7
51,26,5.360566374677125,-48.108146079934414,0.0,0.0,0.0031730704452185288,9
50,26,5.159224409793786,-48.10747402425299,0.0,0.0,0.004849654095194,6
49,26,4.957882417564232,-48.10680471000447,0.0,0.0,0.00592659405362983,9
48,26,4.716271982694861,-48.10601398626135,0.0,0.0,0.007451137309303246,9
47,26,4.4746624862338225,-48.10524415688537,0.0,0.0,0.008839165898967827,9
46,26,4.273320352727723,-48.10460122472574,0.0,0.0,0.010059600920505729,6
45,26,4.071978159700711,-48.104007472459415,0.0,0.0,0.010769498253765497,9
44,26,3.8303674508114347,-48.10329686097425,0.0,0.0,0.011660373854914252,9
43,26,3.62902612590428,-48.10271835171924,0.0,0.0,0.012330591063792196,6
42,26,3.427683731179951,-48.10216626241491,0.0,0.0,0.012648687885749577,9
41,26,3.186072773344243,-48.10153164542449,0.0,0.0,0.012930653411229565,9
40,26,2.944461721940284,-48.100916601569054,0.0,0.0,0.012881494413330086,9
39,26,2.743119612197406,-48.10041537172632,0.0,0.0,0.01268616323402949,6
38,26,2.5417774394314048,-48.0999461246123,0.0,0.0,0.0122177690591464,9
37,26,2.3001661624720735,-48.09938310442517,0.0,0.0,0.011554888543304442,9
36,26,2.0585548155418367,-48.098841676455905,0.0,0.0,0.010718758104483084,9
35,26,1.8572124818350142,-48.09840424718582,0.0,0.0,0.01007928294944549,6
34,26,1.655870111225821,-48.09796845038878,0.0,0.0,0.009016118133974405,9
33,26,1.414258632660378,-48.09746360277585,0.0,0.0,0.007856777400382042,9
32,26,1.2129157137546145,-48.09702209998375,0.0,0.0,0.007046160097403109,6
31,26,1.0115727836508617,-48.096608096318874,0.0,0.0,0.005798433750833998,9
30,26,0.7699622652066235,-48.09610946854352,0.0,0.0,0.0045415028012883996,9
16,26,-2.2904614312063725,-48.09305339131291,0.05700971370113095,0.04715758580335653,-0.05700971370113095,9
17,26,-2.0891162878889875,-48.09293773795948,0.05044258663695922,0.04030797625434527,-0.05044258663695922,6
18,26,-1.8877691935080374,-48.09225662499715,0.0385773389876497,0.027506042765115257,-0.0385773389876497,9
22,26,-1.0018526751018229,-48.09217399057984,0.00264678482111802,0.0012009893814357575,-0.00264678482111802,9
15,26,-2.532070711038197,-48.09194794269994,0.055060288077075636,0.04262985216826836,-0.055060288077075636,9
21,26,-1.2031956450485908,-48.09172268561584,0.0036709901866470718,0.0023215980711217554,-0.0036709901866470718,6
19,26,-1.646153451979335,-48.091584414621266,0.01953897816766048,0.013459843209976396,-0.01953897816766048,9
20,26,-1.4045393134646265,-48.091482353716124,0.007258902425688496,0.005327763340131335,-0.007258902425688496,9
14,26,-2.733408022343005,-48.09023598250514,0.039189621057685864,0.030374755856284408,-0.039189621057685864,6
13,26,-2.9347447690545843,-48.08844847737028,0.02520807287203808,0.01664856488220523,-0.02520807287203808,9
12,26,-3.1763512141357526,-48.086756756153505,0.008094543111216712,0.004734604654112067,-0.008094543111216712,9
4,26,-4.9481578784217835,-48.080927426555455,0.0,0.0,0.007250819556296251,9
3,26,-5.1495001193451975,-48.08035126376506,0.0,0.0,0.008167148988193262,6
2,26,-5.350842383016721,-48.079765271571034,0.0,0.0,0.008740560930726615,9
1,26,-5.592452462728273,-48.07909568709816,0.0,0.0,0.00953878468523739,9
0,26,-5.834062911692901,-48.078403578084334,0.0,0.0,0.01025214376591943,9
52,27,5.521640760829001,-43.10217655155639,0.0014204188088460246,0.0007102094044230123,-0.0014204188088460246,2
51,27,5.360567146014716,-43.10195180188365,0.0009254503716445983,0.00022634777910007786,-0.0009254503716445983,6
50,27,5.1592251200677195,-43.10169561594794,0.0,0.0,0.0005451878537950927,4
49,27,4.957883077481951,-43.101440346549396,0.0,0.0,0.0015046507779740148,6
48,27,4.716272596424358,-43.101121856177194,0.0,0.0,0.002886835000723731,6
47,27,4.474663071401178,-43.10084428190365,0.0,0.0,0.004176926502175049,6
46,27,4.273320927857618,-43.10059313965659,0.0,0.0,0.00534950280927371,4
45,27,4.071978738668246,-43.100364737643154,0.0,0.0,0.006052605447320558,6
44,27,3.830368051097397,-43.10013020940173,0.0,0.0,0.006978037835075779,6
43,27,3.629026757419948,-43.09993866024637,0.0,0.0,0.00773072746253145,4
42,27,3.427684406571489,-43.099746349806146,0.0,0.0,0.008130118548218879,6
16,27,-2.2904519536896353,-43.09964227529943,0.032262642348327764,0.029188539200965907,-0.032262642348327764,6
41,27,3.186073515010685,-43.099541973680225,0.0,0.0,0.008568396645919685,6
17,27,-2.0891080284048975,-43.09942894280863,0.02906675130609493,0.02554076159057711,-0.02906675130609493,4
40,27,2.944462543513593,-43.09936673972478,0.0,0.0,0.008811262376804518,6
39,27,2.743120508626007,-43.0992379414671,0.0,0.0,0.008829663958960565,4
15,27,-2.5320620498533497,-43.0992227980364,0.0312852648213503,0.026804003317753806,-0.0312852648213503,6
38,27,2.541778416967756,-43.09912486931881,0.0,0.0,0.008619344583175814,6
37,27,2.3001672422875714,-43.09899367944052,0.0,0.0,0.008227808424929317,6
36,27,2.0585559999788168,-43.098889814022925,0.0,0.0,0.007668437504301129,6
18,27,-1.8877632066599477,-43.09885298198159,0.02322869222738777,0.018712015417135592,-0.02322869222738777,6
35,27,1.8572137529458017,-43.09880402234262,0.0,0.0,0.007210293193142481,4
34,27,1.6558714661873353,-43.09874396996309,0.0,0.0,0.0064115823188267695,6
33,27,1.4142600822036473,-43.098658997463616,0.0,0.0,0.005497438670466592,6
32,27,1.2129172349531667,-43.09861342678671,0.0,0.0,0.004835407971287897,4
31,27,1.011574367594256,-43.0985641495996,0.0,0.0,0.0037824911454275023,6
30,27,0.7699639118693127,-43.09850254571168,0.0,0.0,0.0026835635367722377,6
